#OTU ID	10781.Cage2.male.WT4	10781.Cage2.male.WT5	10781.Cage3.male.WT6	10781.Cage1.female.WT1	10781.Cage1.female.WT2	10781.Cage1.female.WT3	10781.Cage1.female.WT4	10781.Cage1.female.WT5	10781.Cage2.male.WT1	10781.Cage2.male.WT2	10781.Cage2.male.WT3	10781.Cage4.female.WT10	10781.Cage5.female.WT11	10781.Cage6.male.WT11	10781.Cage3.male.WT7	10781.Cage3.male.WT8	10781.Cage3.male.WT9	10781.Cage3.male.WT10	10781.Cage4.female.WT6	10781.Cage4.female.WT7	10781.Cage4.female.WT8	10781.Cage4.female.WT9	10781.Cage6.male.WT12	10781.Cage6.male.WT13	10781.Cage6.male.WT14	10781.Cage6.male.WT15	10781.Cage12.male.Ja1	10781.Cage14.male.WT18	10781.Cage14.male.WT19	10781.Cage14.male.WT20	10781.Cage12.male.Ja2	10781.Cage12.male.Ja3	10781.Cage12.male.Ja4	10781.Cage13.male.Ja5	10781.Cage13.male.Ja6	10781.Cage13.male.Ja7	10781.Cage14.male.WT16	10781.Cage14.male.WT17	10781.Cage16.male.WT29	10781.Cage16.male.WT30	10781.Cage17.female.WT12	10781.Cage15.male.WT21	10781.Cage15.male.WT22	10781.Cage15.male.WT23	10781.Cage15.male.WT24	10781.Cage15.male.WT25	10781.Cage16.male.WT26	10781.Cage16.male.WT27	10781.Cage16.male.WT28	10781.Cage17.female.WT13	10781.Cage18.male.WT31	10781.Cage25.female.Ja1	10781.Cage26.female.Ja10	10781.Cage27.male.Ja8	10781.Cage27.male.Ja9	10781.Cage25.female.Ja2	10781.Cage25.female.Ja3	10781.Cage25.female.Ja4	10781.Cage25.female.Ja5	10781.Cage26.female.Ja6	10781.Cage26.female.Ja7	10781.Cage26.female.Ja8	10781.Cage26.female.Ja9	10781.Cage27.male.Ja10	10781.Cage28.male.Ja11	10781.Cage28.male.Ja12	10781.Cage28.male.Ja13	10781.Cage29.male.Ja14	10781.Cage29.male.Ja15	10781.Cage29.male.Ja16	10781.Cage58.female.WT21	10781.Cage59.female.WT22	10781.Cage59.female.WT23	10781.Cage57.female.WT14	10781.Cage57.female.WT15	10781.Cage57.female.WT16	10781.Cage57.female.WT17	10781.Cage58.female.WT18	10781.Cage58.female.WT19	10781.Cage58.female.WT20	10781.Cage59.female.WT24	10781.Cage59.female.WT25	10781.Cage60.male.WT32	10781.Cage60.male.WT33	10781.Cage61.male.WT34	10781.Cage61.male.WT35
105.0339;2.8472	2662.238301	2328.150802	0	0	0	0	86.24424249	468.019683	1369.937005	982.8452937	2974.362961	0	528.3139307	2216.734876	3047.412838	0	0	0	0	812.3546484	68.43613725	0	3284.32584	215.3242877	0	0	1366.753081	0	0	0	3762.451469	70.18771686	388.7354003	0	5930.217432	264.2918797	133.0771077	1458.72427	0	0	359.1018598	0	0	0	0	0	1312.933001	0	0	0	0	0	2057.214269	2026.761991	0	0	0	0	55.2864878	296.5116731	951.2745604	448.1080084	2513.633448	2526.345732	0	0	0	0	550.6248956	45.97915303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271.1654;3.0673	4318.865692	53.60914277	4692.75238	214.1346003	290.0786274	807.9001836	195.6059954	266.0805842	1957.477228	554.0378985	1066.043814	0	0	1382.468433	839.2206343	1644.953981	3946.95744	2375.122454	0	43.94704787	332.8262065	374.5294153	1578.150468	2181.435629	1679.258727	3317.628416	57.20444726	889.8182624	607.4650962	1416.332314	0	0	0	0	0	0	0	414.4209051	1994.565679	0	2901.263061	699.2363891	484.476421	0	979.6201678	750.5353416	267.4741835	4053.05436	2855.962935	1782.231711	2956.515511	4173.457796	3713.407346	43.42790929	4543.243811	253.1201128	717.7392852	669.1946051	181.506011	469.6125318	1601.442981	1133.785552	1778.705281	1643.720045	2566.920355	7251.830445	3980.822928	52.2015134	29.24769298	463.6408616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165.0549;0.5483	5284.596351	3455.70213	4757.838409	5858.403788	4494.454957	3409.478061	6038.018958	5754.50858	4287.453642	7828.571544	2754.539855	4407.820071	6935.128323	4060.8411	3997.741909	5935.549581	4994.02737	6103.137869	5243.747956	5842.697955	5024.942635	5848.265693	3377.087508	7046.74089	5848.771746	5480.110198	3854.393238	3395.915981	3384.106823	3915.18536	2594.011378	1909.214479	2092.268317	2250.069824	2307.319342	3620.056247	2275.011016	4421.368149	2532.923735	0	2893.276468	3424.330267	2826.952745	4651.688238	3945.110502	3774.77978	3347.649896	2188.140922	2312.309446	4307.946681	3668.080442	3222.225148	6069.672866	3679.511204	5267.768336	6456.735851	4764.570158	3874.952268	6216.852248	6878.099904	5049.577939	5163.037629	3872.214316	4479.299018	6647.31826	5296.646034	7519.982455	5676.957126	6144.317727	6305.014617	7061.622334	9275.9226	6397.226135	2405.632687	7241.873088	4670.38136	6812.116178	6338.181102	9218.434982	7366.820853	5626.044749	5400.194349	5607.071037	6872.955794	6184.410053	5942.326963
299.2017;7.5344	2380.527305	1463.864472	841.8042949	2884.017448	1798.944514	3684.216853	2099.87591	1063.974532	860.0929249	522.3848317	1240.369462	1967.324431	1617.486053	928.0529589	1060.84369	3183.789956	2555.333214	2006.302735	2367.758983	1290.296024	1336.470144	2865.540617	703.4983054	794.1193582	2643.144371	2955.932425	824.1258571	3506.274473	846.1741403	1040.311301	2676.360501	2363.271706	6298.235523	1720.581246	2385.099168	3767.384404	3221.25876	642.2160389	2624.547895	0	1111.096648	1701.408707	2134.769199	3743.04923	4444.90568	4561.833398	757.2696103	2816.866495	1690.924063	2827.961476	1613.217051	781.4612492	2799.90382	929.2914738	818.687919	3943.643857	2755.50406	4965.537497	3273.41927	1381.385126	739.2721518	629.616407	1218.241334	1591.368729	4995.495322	4562.922772	3857.370775	2335.058595	1379.894327	2113.365596	61.85216968	106.5154785	86.20978326	0	0	53.3686721	0	119.4551949	64.97145716	126.1268323	43.56917832	64.85261678	151.7528459	156.6947235	0	0
373.2739;5.0885	2430.923963	0	5449.2024	4894.321017	6796.843398	7577.976639	8350.481406	4070.126461	0	1371.432481	0	9073.518031	6176.473592	6352.633825	3906.268825	3054.23588	6668.81535	7039.758531	13205.16095	12464.78133	7591.944424	10079.66836	3475.572643	5729.251859	6428.492045	9777.368526	5575.593977	7108.493484	5154.937484	7834.751177	5809.554204	12564.84893	13928.93983	11614.60081	5912.399575	3869.083797	12185.70777	2024.496933	12408.31379	0	13843.35897	4907.611448	5121.061118	4163.488178	3481.157554	3160.915487	3358.59542	12220.85707	15674.20647	14749.33792	14232.08272	9077.459667	2727.428495	662.5775174	6761.134213	5915.821314	8401.156185	9540.601598	9948.391632	5867.738142	2011.328062	1764.834025	1451.708278	3701.676712	4111.891147	6740.063341	9418.375619	16321.23966	1849.306252	1302.002415	1426.760413	1583.601161	595.2474129	427.6298044	1044.890061	130.2620935	1717.236559	1118.374665	458.2992695	1231.101509	302.2099674	323.8272755	565.2650604	2388.749506	2432.481394	3514.371987
252.1092;0.8341	5987.080772	4057.478671	786.7707485	2679.743446	2848.534956	1443.534171	2480.033076	5785.132417	3782.342828	1711.532266	3671.763284	3536.07474	6961.65305	6740.910429	5617.401108	611.6098958	1232.240384	1781.215416	2555.589482	8072.25792	4233.443844	5107.168782	5403.701754	1543.657589	716.2230768	758.7964188	3301.885117	1485.835927	616.2752112	990.7144622	3579.401153	0	179.895428	0	658.2439593	143.076611	0	2538.96786	701.5691035	0	1845.412198	1159.823076	983.1131456	607.6955508	1308.802517	682.5477411	2355.353785	1295.909735	596.4661114	1784.243794	1558.049733	141.207735	4767.182776	0	86.95526167	2470.171185	0	0	0	0	0	0	0	0	202.0047224	538.9803257	1705.682421	751.2964711	7110.797758	4397.904606	0	0	0	9540.755921	414.1375282	1417.321883	1906.015015	1872.184137	0	0	0	0	0	273.7270493	1014.155723	203.8700602
137.0461;0.4564	2681.901233	3616.033398	8854.391092	3266.77918	5952.49908	1774.577616	1600.60361	4045.006531	5218.318621	6991.839625	2326.959177	6707.113168	5023.235216	1319.262961	1837.040034	4158.860785	2933.255007	3041.156955	4106.972193	3128.239452	6981.956206	2932.584332	1344.840209	6332.075204	6972.937685	2434.242276	4996.278493	2479.667634	6447.177185	8051.242182	3177.677487	3205.300985	2909.972066	4595.329654	2216.648902	6352.699266	8550.306223	1952.972311	12026.58492	0	8841.355267	5025.839269	6021.602021	7360.448351	3171.579539	3342.097249	3658.020052	10080.96893	11161.39086	4225.699025	6560.419847	18999.77179	2425.495223	3738.20721	10652.04896	3623.26728	6435.39836	1880.664858	1501.703968	4037.663325	4653.407166	6037.058488	2725.916173	1773.718584	4173.473586	2984.375301	3245.846328	4131.231445	2649.820974	7365.05385	7154.97483	6499.334276	6477.755101	3855.20014	7254.638213	8250.137117	3514.559665	3607.05617	6766.061321	7480.446753	8210.760255	5123.625993	5958.467616	7777.850028	13656.02982	6081.723319
231.1704;2.6749	1554.289571	2182.506565	4721.238904	2460.291667	3858.17223	2448.139128	1641.67997	1664.625684	1588.622144	1244.531574	2163.192434	1979.865316	1562.210142	968.8219097	913.5975963	3116.90875	2079.106012	1815.740471	1091.266713	1054.230736	1294.404642	895.27753	950.515418	1276.137186	3174.337791	966.582393	1424.473982	3450.592681	5412.913143	4604.871226	281.0481164	165.412572	262.2947092	241.9609086	134.6525657	879.3541827	401.4404845	1260.177427	4137.796524	0	970.9087405	5769.96851	5218.738729	3783.043779	2983.751187	3343.681277	1833.043183	1515.402841	2670.06816	2454.561129	1336.400268	524.1997611	3723.391383	2994.126386	8325.231967	1299.516867	1369.002483	1063.68248	1945.061934	2857.478053	1702.119077	2460.987139	4274.134651	1715.040595	6960.798593	3434.366097	3626.360425	1710.68097	1505.082294	2073.957544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.1964871
245.1864;2.9717	2348.570434	1599.28736	3309.463396	2383.754326	2060.953716	1613.84303	1568.582492	1930.805928	2220.841269	1324.666032	1832.661228	1322.983017	927.0053844	1423.746396	856.3078118	3092.399211	1783.445848	1785.580466	939.7986063	1053.857379	1402.462353	1159.869315	1169.229645	1045.03798	3305.829936	947.8977578	1133.721802	4375.169931	2856.058764	5476.726062	652.9891089	169.771825	212.9902275	242.2651968	449.1895815	1012.410469	513.9491469	1486.713209	3430.91083	0	955.0306152	2606.573474	6322.514282	5484.989948	3257.412935	1725.675356	1743.689587	1333.152289	2167.630218	1706.401154	1549.040502	574.1438821	1219.103169	1344.961363	3513.084537	1938.217463	1735.807277	1639.788414	1698.99145	804.0536043	996.8491227	1239.205973	1397.876593	778.9417558	2531.98233	1349.842188	1616.050527	672.7203993	692.9743589	690.5143004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133.0321;0.4073	2194.887087	1590.970948	2968.860434	2470.373152	2488.578779	1574.343776	2354.945949	3104.997356	2224.725193	4902.002712	1210.869943	2372.870333	3517.174179	1472.261663	1479.462421	3098.981525	1952.202453	2788.072459	2752.487644	2489.520292	2842.976484	2620.14454	1125.622005	3698.767262	3802.519848	2347.725185	1702.9573	1481.106689	1905.359002	2019.446643	811.1705591	725.6725326	827.737758	796.1445469	599.127994	1268.959729	892.7563502	1476.54943	1014.206208	0	1197.570485	1765.928942	1668.623584	980.6433712	1604.476668	1550.20617	1380.862652	762.6274172	835.6440197	1836.232954	1418.66357	1514.090379	2080.447063	1458.846327	2944.402748	2524.015783	2385.285384	1378.806767	1968.0512	2690.364877	2183.114414	2417.386196	1272.23335	1260.117412	2665.900065	1698.301422	2647.565263	2349.666231	1998.471596	2774.036802	2201.691529	2674.646275	2095.131846	744.21961	2993.546444	1923.869808	2718.11837	1879.106747	2983.729921	2996.541586	2444.980747	2086.828164	2482.918815	2943.552001	3056.767935	2743.90265
133.1052;0.5617	3214.774723	2343.552163	2171.346501	3009.712647	2032.441861	1389.750459	3308.397673	3691.277618	3203.883095	4286.179744	2133.46672	1888.286018	3903.690877	2410.621501	2791.795165	3214.018903	2131.3193	3207.215683	2488.327693	3379.443575	2781.342909	3061.388589	2474.572168	4403.414448	2569.65093	2416.805016	2152.279284	1331.846107	1628.488878	1260.769445	1789.677309	1001.126983	1219.780803	1160.878307	1374.918162	2050.061293	1183.831517	3124.592411	760.6557746	0	1797.538353	1440.806269	1171.512539	1064.053177	1507.991337	1605.835464	2590.397022	894.4264029	924.5709624	1348.681242	1459.305993	1369.922698	2603.992268	1892.801291	1858.555443	2372.567341	1485.299396	982.0569866	2293.003396	2992.999318	2519.751376	2668.589393	1753.160654	2208.970082	2494.959624	1600.072994	2826.262483	1874.479317	2715.179628	2659.562887	2249.321314	3514.241226	2497.380746	1200.523631	2071.30361	1166.278146	2568.705617	1811.00424	3685.558558	2757.325288	2146.764064	1728.577348	2047.106834	2941.099388	2420.9867	2424.781281
152.0571;0.9092	5344.482568	7405.515611	244.0369461	766.5421001	1034.576223	616.8314507	1698.732254	4067.845967	7127.96841	5118.412977	4072.443196	556.8971182	4192.596018	4752.547699	4524.899283	259.7039049	263.1929575	447.9620674	67.90557765	3557.002759	467.2776717	484.5439415	4582.186654	513.3876384	130.1318136	107.3386343	4057.242948	919.3399766	291.3791653	1194.633985	3221.933968	71.04578099	279.8159756	210.7134224	1979.842665	554.7191204	383.0890063	3847.320086	196.9229186	0	536.3525202	491.4117119	524.6078078	1378.68646	577.9910171	183.9832522	4996.376071	413.6875818	298.6165342	376.7187772	213.1594049	42.57480823	5073.539216	7842.438247	0	815.9167496	166.0014547	146.4660074	165.4562869	4109.184937	9282.002952	6277.755455	4479.843614	5085.348067	275.5982821	66.50019163	277.1362859	196.2325427	3268.241726	111.9733628	540.4303856	1800.528541	196.2340298	0	256.5076544	310.9961704	519.3219717	286.0910559	114.4873063	542.2907792	250.1241161	820.8742048	1838.121357	338.1997957	0	175.294514
359.228;3.4356	1030.52884	0	801.5513848	596.4263469	511.868535	859.459822	675.7303531	734.6870736	973.7792478	767.6537951	179.6404461	572.2303177	511.1786002	456.238488	728.0215577	625.5876412	776.6494974	491.7600184	518.1584297	557.1044715	551.7079019	553.7665757	725.9823366	473.6290487	503.5042093	440.1479004	406.3182726	851.8416243	1055.536346	942.9429653	129.740007	0	0	0	111.1206106	221.3011694	0	871.2086646	219.2404945	0	263.629363	780.9190249	807.3174725	639.290057	678.3562322	673.6481309	1277.544127	218.7714824	297.0211883	413.5645701	263.3844503	105.1220622	1070.812348	1607.57592	612.8526065	608.8149707	339.7938601	579.8186516	710.8518544	1015.935656	902.4909549	846.1869711	1356.850232	748.0154252	772.4717092	588.2580069	668.6063181	595.878244	435.5007246	479.0841651	625.8494506	354.3632513	544.6055568	179.9966294	403.2297498	437.2214273	1138.602545	575.9873224	2191.212579	1102.946503	669.6536173	755.5752478	1298.624874	1125.772636	540.1909023	241.9841206
256.2646;8.9689	1775.27646	1274.210227	1245.576232	2930.485115	767.8186939	2056.191156	1632.066595	891.1034128	1850.260938	2796.531323	906.1697779	2067.734792	1173.439203	986.7728258	1439.804861	2321.69765	1818.445235	2211.689986	2422.201917	1200.965483	1218.800442	2552.44349	1691.87539	0	2751.473976	2513.78949	289.3155539	2886.821622	1688.917795	70.7586201	1973.939111	2333.396291	3609.192673	1695.202813	1887.760933	2910.535903	2662.564104	0	3299.894105	40762.65611	1844.738725	1862.021224	1699.659659	17628.37768	2880.263525	2950.521586	0	0	2031.617984	203.0005634	2073.106719	33.08400284	3373.010229	1172.560907	45.40752324	144.3140418	56.08329495	89.1779709	287.7704924	188.8537526	413.1688273	441.5574589	0	1777.893176	3277.085066	2680.706975	2948.989243	2608.944408	1474.793589	2000.630129	474.3000147	3173.17135	535.8904615	4227.470878	5234.168901	579.0500439	4725.191027	3185.348942	2811.216592	6129.178404	1117.209249	3882.797272	6753.283934	6103.031318	3834.566815	1511.438733
281.2483;8.3426	1003.501471	638.6182649	0	151.032398	0	291.5066402	511.532957	282.411072	324.5103519	303.36382	618.8594243	0	286.6366869	501.0877829	568.5168028	164.1313816	0	0	78.25476508	224.6660894	0	0	0	333.6208768	0	0	150.8655903	0	0	0	718.5163383	144.0461202	874.2409693	44.17017724	715.9549949	234.9517622	215.8366891	0	0	0	84.70573994	0	0	0	0	0	470.8922582	0	55.10619223	0	0	0	1028.181458	368.2133304	0	0	0	0	467.1919864	334.7341649	540.0159782	331.9695988	447.6362551	519.3600468	124.192617	0	54.0530039	61.98605694	345.2263862	0	0	126.8310338	97.25629796	721.7742374	147.9298739	58.07779652	258.4297355	59.32347603	118.3039685	201.4805847	0	0	188.9175722	283.1904872	63.68725848	128.0724028
423.3628;7.5438	1343.537567	1032.263961	0	2835.205599	1276.54238	2235.886615	1254.118788	1177.843498	522.5169012	200.072155	1079.025193	931.2698182	735.9584212	437.7448338	694.630171	1733.732051	1440.413617	1517.228781	929.3226149	662.2807941	591.3065712	1196.495643	870.959705	363.9743766	774.6090532	1184.114328	502.5266536	1241.718208	294.3260824	335.6057152	1180.218324	880.2482336	2388.159819	623.5985822	973.9601119	1709.474908	1315.048552	1511.084564	746.8007614	0	336.3251398	546.9754995	782.0876232	1045.121257	1606.30512	1605.513349	330.8842041	1103.266499	401.6853996	1055.596111	505.855757	319.2106221	1308.157112	514.0129643	296.8666256	2070.706071	1058.228177	2048.132952	1331.085754	587.5085092	455.3162002	263.6603401	935.9784684	679.5949953	2241.040271	1613.122889	1375.402913	881.3226546	562.6625132	571.489073	76.42544818	137.4085385	108.6348079	0	155.8561066	67.67152793	100.1985451	192.4310744	108.5105947	162.7286381	57.7410641	94.26765517	173.6771596	139.4866143	0	180.0631291
281.2482;7.9025	873.8734855	1311.744856	251.9610557	308.6256806	153.6206447	179.2731927	345.4492388	213.9112859	138.5103529	125.1859347	1035.327748	218.7085854	113.9763514	294.1099124	503.8762351	432.9859037	621.8645422	0	430.8074274	328.9813518	246.3521544	329.4534803	1118.62727	362.8061362	219.5434334	268.9822607	223.6785374	463.6401598	265.1392584	0	243.4291672	210.9828142	239.0045454	325.8400921	468.0385079	542.7529351	429.6139152	431.5802858	469.1026823	0	276.5841921	190.3933672	322.013451	0	622.9132104	328.705735	409.4886014	636.0521467	445.3223653	178.7352787	241.7166682	0	513.3001569	239.1017031	47.39850374	44.76707216	48.26511776	261.7606705	166.3692686	89.29379799	73.91143857	168.5158823	313.4773784	321.6760658	408.8570776	492.7373255	347.6789212	261.5975784	190.7166494	186.9612073	547.4565067	252.6495729	98.87898754	234.4033752	238.534093	223.1906692	239.5033746	380.1838282	100.9680687	342.9552318	114.8914016	267.9153957	207.6553567	320.0786899	225.3706872	330.7883382
231.171;2.2435	2722.162552	7002.677726	6290.158545	2520.789374	3534.076931	2303.379927	1500.517098	2026.417239	2900.089617	2070.040312	3530.875829	2804.058069	1722.139776	1379.590497	1366.752869	5921.27959	3174.227433	3863.249119	1678.573744	1386.796855	1702.226223	1044.804655	2677.419502	2242.364842	5561.385226	1638.637042	2839.959606	3057.402941	4879.61422	3664.329361	998.8784549	215.9227193	395.9306782	275.0107556	1158.610866	2690.437424	804.526315	3330.68659	5247.907148	0	2108.09377	4087.127124	3794.66097	1394.677568	2998.520728	3277.038193	2963.364906	3405.498616	4948.845214	3189.207528	1916.428095	1158.593471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270.3163;7.7221	2874.853608	0	3058.120039	7387.400599	2120.221899	2990.133109	2219.593383	2523.806388	1352.00657	2131.221677	1990.014554	9886.547634	3327.095201	1425.161482	5580.099146	9854.565358	6193.827258	0	0	3918.388988	6533.814096	10495.3934	3689.777427	9369.523523	12066.95962	20058.91693	1532.401338	10403.53363	5992.31295	3085.437437	1118.334154	8750.693404	13069.93656	7936.804682	4842.529539	14185.13213	14421.7274	12529.73188	11137.66477	147743.0594	6154.077918	6073.015693	6776.554557	31765.36734	17270.89776	14560.16417	3578.221938	19041.19244	6893.078272	2184.660429	6383.51832	682.1810946	861.3210102	1468.307214	173.6665537	2018.468719	630.2788428	1326.133895	901.9529499	317.7492843	414.486584	279.2151819	303.6460594	2964.9339	8619.284091	6783.120657	7432.624184	4735.740915	1286.125705	3942.166227	6795.268098	2812.382803	532.25451	1030.688081	12710.46098	8266.102695	6276.388446	7455.472653	3034.096234	6107.254386	3063.435162	4542.829286	7429.155342	4436.293336	6056.475953	11448.86424
360.2121;3.2351	1007.539369	983.4568753	1339.808411	702.0616726	203.5355446	697.2295024	840.9558249	2315.771709	2339.632278	1566.426162	760.1663023	580.989537	1438.025869	879.2058116	979.2801539	857.2495369	705.4590708	991.4395727	664.5818223	940.7945505	1088.934323	686.6532022	1151.541484	1712.283312	650.3271309	760.9826204	864.1077228	645.9362402	1075.452678	888.0932559	436.7751194	127.5409481	274.5971998	94.98135556	340.7202526	420.6328214	79.46467488	1351.726093	262.3581456	0	346.3380227	703.4764801	928.8998074	616.0125132	722.2732098	672.4261418	2521.668099	213.4386632	255.5135749	898.8250259	310.6175527	223.8707695	857.4635947	2098.777418	1204.409355	731.0124802	517.6761674	613.9787814	678.9701359	1960.905373	2038.722635	2032.410306	1581.098027	1271.661953	750.6296331	690.6243514	884.6542544	659.4234747	840.1104514	809.825058	1049.568383	478.0070365	246.6968494	70.44023572	657.974326	1426.878154	221.9639796	542.0154876	172.5467781	912.5866047	1623.010303	377.7940525	806.2648165	753.1551755	1471.43737	246.028254
206.0453;2.7203	1514.626342	3136.673714	0	81.56995132	0	0	67.39256246	194.1143599	1768.19354	840.0815235	3776.774708	0	194.8707868	2535.920056	3531.01848	0	147.8361601	59.13782835	0	200.361504	39.66312649	74.1913215	3402.104744	340.8098138	0	178.6173224	383.6940196	101.002409	59.38773964	0	4270.054383	344.5840723	590.4679681	510.2862189	3978.029454	266.166696	219.6509965	918.3727294	0	0	674.3385382	0	0	0	0	0	1110.163211	0	0	53.25891217	0	59.11747089	1132.944242	2165.089611	52.6955979	67.61279223	29.82966382	0	73.5113341	146.1941713	1421.687717	639.3783825	2659.255629	3076.816006	0	115.92426	0	0	126.1313695	47.16435281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332.2174;3.5129	631.766342	2580.184839	1173.000866	620.1649606	566.4141979	847.0559818	448.3077909	617.0361224	694.4154429	767.2923861	901.2808127	693.4869242	446.5639643	816.6888548	338.9248543	899.2213077	907.560856	719.1576893	799.9807857	439.0740145	758.0608547	411.7888862	653.4754949	333.5770548	503.9383339	385.9039396	219.4671333	899.8168445	999.3467365	910.4769833	145.0520232	0	0	0	139.2777095	173.3466243	92.51143389	803.9399515	263.5848802	0	122.1815252	997.7572999	1172.44007	747.5733964	939.4883749	857.4537807	128.2209236	199.9228392	175.1085733	763.2086703	452.3846877	204.332071	1392.154532	2034.733696	1070.769739	1044.885412	840.5580072	835.1923913	982.5451294	1420.908904	1565.458225	1332.489737	1620.572805	1063.752582	902.6861633	854.1237554	750.4918152	700.5923275	689.7601864	693.5132908	473.6992233	397.6368872	527.0185267	144.2312206	570.085405	513.1082238	601.018557	739.7895625	636.1763569	451.1298177	635.5489791	454.1970983	339.1904646	436.1291705	717.4061954	410.242468
196.0978;0.7448	2578.622283	168.0428312	2954.856263	259.5523771	340.6755081	229.3671578	124.8094241	203.4002948	965.2218287	541.5153451	1585.929547	151.4945981	82.84880242	1572.619814	717.9381325	910.4121028	4464.8748	1649.730856	96.97091503	123.7701926	195.2318028	228.5602381	1387.060349	3037.817167	1503.534918	3644.37624	195.9922242	904.8966134	908.6104894	2019.151246	89.91618331	76.44729439	0	79.39293903	170.1618861	77.90321451	891.1799324	297.9133307	2843.769752	0	4294.512881	1098.861943	729.5278553	681.5279188	1698.005926	1036.96036	351.009731	5645.410972	4094.029858	1426.061747	1480.876155	5107.158457	2962.010685	85.24082515	4561.198295	342.4741522	429.3293352	91.51866221	206.4792147	211.2435907	1030.432818	847.8264421	1541.473909	426.2289704	503.4937519	4660.846032	1022.85212	54.47122868	41.19415068	191.3134156	0	63.99425368	88.12982661	152.2439207	0	0	0	72.75584484	0	0	65.21970666	0	0	0	0	174.2506654
118.0865;0.3464	1955.751156	1150.764619	1381.872298	2237.025501	1329.633347	1547.997337	2318.426676	1874.816863	1196.096007	3216.024585	1042.389997	1649.205041	2255.633598	1409.606995	1468.917845	1995.198225	1344.97153	1997.617154	2206.851618	1689.290039	1583.038497	1949.753762	1152.845496	1961.927175	1978.101878	1806.592999	1204.513881	1383.403588	683.8588297	727.639156	1173.954125	1405.9116	913.0448433	1080.071196	1027.293616	1707.038898	2022.456753	1461.637645	1085.03916	0	1131.079037	818.0637812	894.91752	2030.913503	1167.978495	1187.572439	1022.531332	692.2069513	707.6116328	1172.777002	880.1068368	1312.375561	1726.050432	1057.192836	1282.464733	2003.661637	1072.715318	830.0768772	1635.875469	1612.454755	1335.622741	1267.472329	1245.831207	1371.842391	1777.093902	1206.628112	1993.566026	1748.845397	1345.413046	1548.479293	1628.591569	2912.881167	2024.990348	1520.915569	1889.574285	1043.349648	2996.818579	1945.263695	2810.919511	3029.606777	1283.570335	1485.484402	2304.290181	2399.919551	1988.513365	2127.476772
